sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,_missing_fields,_has_images,_image_count,lens_all_matches,lens_brand_matches,confidence_score,_enrichment_tool,_enrichment_status,_enrichment_fill_rate,_enriched_fields,_enrichment_error,_enrichment_accuracy_score,match_reason,source_url,image_links,image_flags,image_confidence,description_eng,materials,additional_info,accuracy_score
3125134.555,3125134.555,"[""667113166476"",""667113124711"",""667113166483""]",Unknown,ALBERTA FERRETTI,multicolor,3125134,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Italy,PANTS,breficom,female,,,,,,75% Viscose 23% Cotton 2% Elastane,WOMEN,,2023,,,,,,,,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
OGAA019S26JER001.100,OGAA019S26JER001.100,"[""1200189857382"",""1200189857399"",""1200189857405""]",DAISY LOGO BOX TEE S-S,OFF WHITE,white,OGAA019S26JER001,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,PORTUGAL,SHIRT,breficom,girl,,,,,,100%  COTTON,GIRL CLOTHING,,2026,,,,,,,DAISY LOGO BOX TEE S/S,,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
4241621.555,4241621.555,"[""667113483528"",""667113508733""]",Unknown,ALBERTA FERRETTI,black,4241621,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,MIDI DRESS,breficom,female,,,,,,,WOMEN,,2024,,,,,,,,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
4221621.18,4221621.18,"[""667113374314"",""667113508092""]",Unknown,ALBERTA FERRETTI,beige,4221621,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,TUTA INTERA,breficom,female,,,,,,,WOMEN,,2024,,,,,,,,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
OGBA001S26FLE003.001,OGBA001S26FLE003.001,"[""1200189717921"",""1200189717976"",""1200189718096""]",DAISY TAPE CREWNECK,OFF WHITE,black,OGBA001S26FLE003,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,PORTUGAL,SWEATSHIRT,breficom,girl,,,,,,100%  COTTON,GIRL CLOTHING,,2026,,,,,,,DAISY TAPE CREWNECK,,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
4221621.555,4221621.555,"[""667113508214"",""667113508238""]",Unknown,ALBERTA FERRETTI,black,4221621,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,TUTA INTERA,breficom,female,,,,,,,WOMEN,,2024,,,,,,,,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO RFZAZ40FWD MR80  .0440,CO RFZAZ40FWD MR80  .0440,"[""8059773553673"",""8059773259148"",""8059773259155"",""8059773259162""]","REBEL 1 Pleat, Diagonal Pockets, Flap Back Pockets",PT01,multicolor,CO RFZAZ40FWD MR80,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,TUNISIA,PANTS,breficom,male,,,,,,100% Virgin Wool,MEN,,2024,,,,,,,"REBEL 1 Pleat, Diagonal Pockets, Flap Back Pockets",,,,,,5,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
5070129.1085,5070129.1085,"[""196330899282"",""196330950129""]",Jacket,ALBERTA FERRETTI,multicolor,5070129,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS25,ITALY,JACKET,breficom,female,,,,,,72% LINEN 28% VISCOSE,WOMEN,,2025,,,,,,,"Multicolor Jacket Alberta Ferretti, consisting of 72% linen and 28% viscose. Characterized by a light and fresh texture, it is ideal for spring-summer, with a touch of originality in the tones and details.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
454114.189,454114.189,"[""667113925110"",""667113925127""]",Unknown,ALBERTA FERRETTI,pink,454114,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,MIDI DRESS,breficom,female,,,,,,,WOMEN,,2024,,,,,,,,,,,,,7,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
1 CO0KFZEZ00CL1 TO77.0345,1 CO0KFZEZ00CL1 TO77.0345,[],Unknown,PT01,multicolor,1 CO0KFZEZ00CL1 TO77,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,Tunisia,PANTS,breficom,male,,,,,,,MEN,,2024,,,,,,,,,,,,,8,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO ASMAZ00CL1 SD75  .0360,CO ASMAZ00CL1 SD75  .0360,"[""8057801101773"",""8057801101780"",""8057801101797"",""8057801101803"",""8057801101810""]","MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Turn-Up",PT01,blue,CO ASMAZ00CL1 SD75,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Romania,PANTS,breficom,male,,,,,,98% Cotton 2% Elastane,MEN,,2025,,,,,,,"MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Turn-Up",,,,,,5,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO ASMAZ00CL1 SD59  .0170,CO ASMAZ00CL1 SD59  .0170,"[""8057801182444"",""8057801182451"",""8057801182468"",""8057801182475""]","MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Turn-Up",PT01,brown,CO ASMAZ00CL1 SD59,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Romania,PANTS,breficom,male,,,,,,95% COTTON 5% ELASTANE,MEN,,2026,,,,,,,"MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Turn-Up",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO ATMAZ00CL1 SD87  .Y372,CO ATMAZ00CL1 SD87  .Y372,"[""8057801230824"",""8057801230831"",""8057801230848"",""8057801230855""]","MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Finished B.",PT01,blue,CO ATMAZ00CL1 SD87,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Tunisia,PANTS,breficom,male,,,,,,62% LYOCEL 36% COTTON 2% ELASTANE,MEN,,2026,,,,,,,"MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Finished B.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO VF01Z00CL1 CM13  .0360,CO VF01Z00CL1 CM13  .0360,"[""8059773924817"",""8059773924824"",""8059773924831"",""8059773924848"",""8059773924855""]","SLIM, Flat Front, Diagonal Pockets, Unfinished",PT01,blue,CO VF01Z00CL1 CM13,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,Portugal,PANTS,breficom,male,,,,,,98% VIRGIN WOOL 2% ELASTANE,MEN,,2025,,,,,,,"SLIM, Flat Front, Diagonal Pockets, Unfinished",,,,,,5,false,0,,,high,noimg-claude,failed,0,,,,"Exact product code COVF01Z00CL1CM13 in URL, color confirmed as Blue, PT Torino brand, specific product page on giglio.com",https://www.giglio.com/en-us/clothing-men_pants-pt-torino-covf01z00cl1cm13.html,https://media-catalog.giglio.com/images/f_auto/t_prodZoom/v1/products/F96499.020_3/pt-torino.jpg|https://media-catalog.giglio.com/images/f_auto/t_prodZoom/v1/products/F96499.020_1/pt-torino.jpg|https://media-catalog.giglio.com/images/f_auto/t_prodZoom/v1/products/F96499.020_2/pt-torino.jpg,"[{""url"":""https://media-catalog.giglio.com/images/f_auto/t_prodZoom/v1/products/F96499.020_3/pt-torino.jpg"",""reason"":""Product shown in gray, but described color is blue""},{""url"":""https://media-catalog.giglio.com/images/f_auto/t_prodZoom/v1/products/F96499.020_1/pt-torino.jpg"",""reason"":""Product shown in gray, but described color is blue""},{""url"":""https://media-catalog.giglio.com/images/f_auto/t_prodZoom/v1/products/F96499.020_2/pt-torino.jpg"",""reason"":""Product shown in gray, but described color is blue""}]",3,,,,
CO ATMAZ00CL1 SD87  .Y010,CO ATMAZ00CL1 SD87  .Y010,"[""8057801190951"",""8057801190968"",""8057801190975"",""8057801190982""]","MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Finished B.",PT01,white,CO ATMAZ00CL1 SD87,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Tunisia,PANTS,breficom,male,,,,,,62% LYOCEL 36% COTTON 2% ELASTANE,MEN,,2026,,,,,,,"MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Finished B.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO ATMAZ00CL1 SD87  .Y121,CO ATMAZ00CL1 SD87  .Y121,"[""8057801230541"",""8057801230558"",""8057801230565"",""8057801230572""]","MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Finished B.",PT01,tortora,CO ATMAZ00CL1 SD87,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Tunisia,PANTS,breficom,male,,,,,,62% LYOCEL 36% COTTON 2% ELASTANE,MEN,,2026,,,,,,,"MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Finished B.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO ASMAZA0CL1 SD80  .0130,CO ASMAZA0CL1 SD80  .0130,"[""8057801188170"",""8057801188187"",""8057801188194"",""8057801188200""]","MASTER, 1 Pleat, Diagonal Pockets, Flap Back Pockets, Turn-Up",PT01,beige,CO ASMAZA0CL1 SD80,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Romania,PANTS,breficom,male,,,,,,95% COTTON 3% SILK 2% ELASTANE,MEN,,2026,,,,,,,"MASTER, 1 Pleat, Diagonal Pockets, Flap Back Pockets, Turn-Up",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO ASMAZ00CL1 SD59  .0440,CO ASMAZ00CL1 SD59  .0440,"[""8057801263051"",""8057801182512"",""8057801182529"",""8057801182536""]","MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Turn-Up",PT01,green,CO ASMAZ00CL1 SD59,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Romania,PANTS,breficom,male,,,,,,95% COTTON 5% ELASTANE,MEN,,2026,,,,,,,"MASTER, Flat Front, Diagonal Pockets, Flap Back Pockets, Turn-Up",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO GS11ZP0CL1 MA38  .0180,CO GS11ZP0CL1 MA38  .0180,"[""8057801358658"",""8057801358665"",""8057801358672""]","GENTLEMAN, 1 Pleat, Diagonal Pockets, Coin Pocket with Flap, Unfinished B.",PT01,brown,CO GS11ZP0CL1 MA38,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Portugal,PANTS,breficom,male,,,,,,47% VIRGIN WOOL 25% VISCOSE 25% COTTON 3% ELASTANE,MEN,,2026,,,,,,,"GENTLEMAN, 1 Pleat, Diagonal Pockets, Coin Pocket with Flap, Unfinished B.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO RSZAZ40FWD NU67  .0030,CO RSZAZ40FWD NU67  .0030,"[""8059773638882"",""8059773638899"",""8059773638905"",""8059773638912""]","REBEL 1 Pleat, Diagonal Pockets, Flap Back Pockets",PT01,beige,CO RSZAZ40FWD NU67,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],,TUNISIA,PANTS,breficom,male,,,,,,98% Cotton 2% Elastane,MEN,,2024,,,,,,,"REBEL 1 Pleat, Diagonal Pockets, Flap Back Pockets",,,,,,5,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO GS11ZP0CL1 MA38  .0350,CO GS11ZP0CL1 MA38  .0350,"[""8057801419540"",""8057801419557"",""8057801419564""]","GENTLEMAN, 1 Pleat, Diagonal Pockets, Coin Pocket with Flap, Unfinished B.",PT01,blue,CO GS11ZP0CL1 MA38,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Portugal,PANTS,breficom,male,,,,,,47% VIRGIN WOOL 25% VISCOSE 25% COTTON 3% ELASTANE,MEN,,2026,,,,,,,"GENTLEMAN, 1 Pleat, Diagonal Pockets, Coin Pocket with Flap, Unfinished B.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,All 2 candidate URLs returned non-200,,,,,,,,
CO ASMAZA0CL1 SD80  .0010,CO ASMAZA0CL1 SD80  .0010,"[""8057801188132"",""8059773994179"",""8059773994186"",""8059773994193""]","MASTER, 1 Pleat, Diagonal Pockets, Flap Back Pockets, Turn-Up",PT01,white,CO ASMAZA0CL1 SD80,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,Romania,PANTS,breficom,male,,,,,,95% COTTON 3% SILK 2% ELASTANE,MEN,,2026,,,,,,,"MASTER, 1 Pleat, Diagonal Pockets, Flap Back Pockets, Turn-Up",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO ASEPZZ0KLT NU56  .0040,CO ASEPZZ0KLT NU56  .0040,"[""8059773264005"",""8059773264012"",""8059773264029"",""8059773264036""]",Unknown,PT01,multicolor,CO ASEPZZ0KLT NU56,0,[],"[{""error"":""missing_field"",""field"":""name""},{""error"":""missing_field"",""field"":""description_eng""},{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,Romania,PANTS,breficom,male,,,,,,65% COTTON 29% POLYAMIDE  6% ELASTANE,MEN,,2024,,,,,,,,,,,,,6,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
CO RFZAZ40FWD MR80  .0120,CO RFZAZ40FWD MR80  .0120,"8059773473919, 8059773473926, 8059773473933, 8059773473940","REBEL 1 Pleat, Diagonal Pockets, Flap Back Pockets",PT01,Brown Glen Plaid,CO RFZAZ40FWD MR80,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""empty_field"",""field"":""season""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],Fall/Winter,Tunisia,PANTS,breficom,male,,,,,,100% Virgin Wool,MEN,,2024,Rebel,,,PT01 Rebel Single-Pleat Trousers in Brown Glen Plaid Virgin Wool,,,"REBEL 1 Pleat, Diagonal Pockets, Flap Back Pockets",,,,,,5,false,0,,,medium,claude,partial,0.83,"title,description_eng,season,year,collection,gtin,made_in,materials,color,additional_info",,7,"PT01 REBEL 1 Pleat, Diagonal Pockets, Flap Back Pockets, color BROWN, brand match — product code prefix CO RFZAZ40FWD matches but suffix is MA23 not MR80; specific variant page with stock info",https://www.baltini.com/products/pt01-pants-36?variant=41864445657185,https://www.baltini.com/cdn/shop/files/98a04b19172f6384b70d87fae6d6c444_3cde2f44-c8f5-4575-9811-8816c610ac08.jpg?v=1768860137&width=2000|https://www.baltini.com/cdn/shop/files/39d820fabbfbd3286538c6f723b1e56a_873e4228-89cc-4493-a472-7f28421f4480.jpg?v=1768860137&width=2000,,10,"Tailored trousers from PT01's Rebel line, crafted in 100% virgin wool with a Glen plaid pattern in brown tones with blue and rust overchecks. The design features a single forward pleat, diagonal side pockets, button-through flap back pockets, a extended waistband with belt loops, and turned-up cuffs. The silhouette tapers from a high-rise waist to a slim leg with a pressed crease.",100% Virgin Wool,"Features a single forward pleat at the front, diagonal side pockets, and button-fastened flap back pockets. Finished with turn-up cuffs and a hook-and-bar waist closure with zip fly.",7
C20931.440,C20931.440,"[""3617165987366"",""3617165986925"",""3617165988042"",""3617165988516""]",Set of cardigan and bloomers blended,CHLOE',pink,C20931,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,CHINA,CARDIGAN,breficom,girl,,,,,,80% COTTON 20% CASHMERE,GIRL CLOTHING,,2026,,,,,,,"Set of cardigan and bloomers blended with 80% of cotton from organic farming and 20% cashmere. Wrap-over cardigan with snaps fastening on front, fancy knit flounced collar with metallic effect thread on edge, Chlo� gold metal plate on front. Bloomers with elasticated waistband and Chlo� gold metal plate on front. Sold in a branded gift box.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
C20807.46Y,C20807.46Y,"[""3617165935466"",""3617165936074"",""3617165936685"",""3617165934865"",""3617165937941"",""3617165935473""]",SHORT SLEEVE DRESS,CHLOE',pink,C20807,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS26,TUNISIA,DRESS,breficom,girl,,,,,,100% COTTON FABRIC 2 72% COTTON 28% SILK,GIRL CLOTHING,,2026,,,,,,,"Floral printed woven dress blended with 72% of cotton from organic farming and 28% silk, flounced short sleeves, cotton from organic farming percale lining, branded buttons fastening on back, Chlo� gold metal plate on front. Inspired from Womenswear.",,,,,,4,false,0,,,none,noimg-claude,failed,0,,,,,,,,,,,,
